,Subtype,AGR2,AHNAK2,AIM2,ATP10B,CALHM6,CAPN8,CAV1,CEACAM5,CEACAM6,CEL,CELA3A,CFTR,CKS2,CPB1,CTRB2,ELF3,ERBB3,FERMT1,FOXQ1,FXYD3,GP2,GPM6B,GPRC5A,GPX2,HK2,HMMR,KRT14,LGALS4,LOX,MUC13,NT5E,PAPPA,PHLDA1,PLS1,PMAIP1,PRSS1,PRSS2,REG1A,REG1B,REG3A,S100A2,S100P,SDR16C5,SLC16A1,SLC2A3,SLC3A1,SLC4A4,SLC5A3,SPINK1,ST6GALNAC1,TFF1,TFF3,TMEM45B,TOX3,TSPAN8,TWIST1
s256,Classical,2.2527506775518,2.80133812969246,-1.48059859704989,0.900479840819472,-1.48059859704989,2.15536402995592,-0.173439407715505,1.07647686959217,2.67813801293411,0.00404891543089245,-1.37587412715563,1.44064297303596,-0.400088911378839,-1.4065086667273,-1.4065086667273,2.15659473945292,1.92717076021035,1.33565244614548,0.69628229242445,0.616552872112864,-1.4065086667273,-1.01014803356274,1.87894505319431,1.3370672249167,1.86088291610428,-0.00222282514503613,-1.33264937492596,1.62417542298512,0.0429792295015753,1.83569288943643,1.22532895545746,0.574626729980793,0.702460154450654,1.36913612986533,0.087592872426333,0.586461237377541,1.36778833111507,-0.588742623476738,-1.48059859704989,-1.4065086667273,-1.48059859704989,1.55156362769548,0.809513690478307,-0.318039893222357,0.736611313805624,-0.12808032531671,0.447423721524632,0.821689288047545,2.58892305607225,1.08238706849341,1.4736460453999,-0.0705332908054003,0.747613586443217,0.702152630212379,2.21544667480595,-0.41546853924185
s257,Classical,1.10125408502933,3.52323508504043,-1.70357165219446,0.676046632589247,-1.18298791312895,2.17248259565529,0.857701381464618,3.64678322763081,4.01032719210803,0.146326769865925,-0.637119192475607,1.25746200477704,-0.514392293541561,1.25724372010226,0.909936399049683,2.55231463166242,2.09200177850505,1.57637965546707,0.444174756208376,2.92043685969526,-0.195726789868921,-1.14190728126128,2.31172688571063,2.5043980189437,1.47347758838231,-0.918696780544235,-1.11889321642649,3.35411112144664,0.470033243544199,2.06764436758402,0.963677757026778,-0.46434730107971,0.931598726066898,1.18284506881143,-0.812658323860018,0.832455409799965,2.19069204575503,1.92872382174829,-1.20957685027244,-0.511709791048043,-0.99552557616094,1.90243880741662,0.563656492075139,0.241783317172701,0.309369437175752,1.75066963005167,0.752652121638211,0.359929055785679,1.66332691853858,1.50751721458441,3.23296626807874,1.92251550016562,0.573949351839494,0.768102570739026,1.8397224934756,-0.908528392247985
s258,Classical,1.30198652110587,2.86899783691848,-1.61767281474488,1.71278012210858,-1.42058998123295,2.51182434752344,0.0434179893909547,2.87172119956774,3.52886519560994,2.33610275847513,-0.633695348149047,0.32130757071789,-0.145829229997074,-0.725098316087392,0.400767057925982,3.04551044595388,1.65845966954553,0.875431700456995,1.59213037915759,2.08667376806773,1.75726108906121,-1.15299489949602,1.97209142696193,2.71588310373373,2.04420907181362,-0.666393875349505,-1.5145043419818,2.40055657843602,0.36579461680725,2.26235181792505,0.0879821956683429,0.161687788027485,1.16079343655864,1.00532045017024,-0.660822454447027,0.814531204882863,1.50667512113711,2.09892042347902,1.01884707993295,-1.2404826768694,-0.998586819341398,1.38269211943401,-0.15026663152807,0.600361388195906,1.50454202742412,1.25879101753029,0.0775642860948542,0.184741853723578,1.88683827567438,1.28157761049541,3.25825828978738,0.811350704861207,0.636057415020281,0.935746165099643,1.35863646531195,0.0789320818762117
s259,Classical,3.25961774558639,2.76405269602849,-0.892955452173551,-1.17424335264241,-1.27343551116004,1.96901951767884,1.04302360126393,1.86802611623963,2.31405202461062,-0.430676303201781,-1.43126374966698,-0.407650952633376,-0.0351396748064998,-1.55569927092782,-0.969697275585635,1.76728951186163,1.9166442829351,1.19374159247306,0.340454821968844,0.351957219505246,-1.27343551116004,-0.705316698883281,2.29583032955954,1.11947882878031,1.88676179083539,0.0166566641303415,0.257301342607564,1.37638511234852,0.354355040268586,-0.0242604501697303,1.09211970557758,-0.0916963539095271,1.59164083080629,1.60885806041042,-0.518902052974628,3.28827202322351,3.82931018043915,-0.0650164537324388,-0.641922329246132,-1.55569927092782,0.717769371431584,1.67416578273997,0.680844619580259,0.866297066297546,1.10551631081866,-1.01183515020793,0.630239657531353,0.533839403561134,1.41853116755609,1.02316301210449,1.53908671869627,0.872369218823073,0.231770993737144,0.607184950822888,1.87698273105741,-0.937575523473844
s260,Classical,2.3033749631253,3.01376193577152,-1.16783695038357,-0.439981616938563,-1.67444323100511,2.25779482611029,0.595385371351416,2.49995038957601,3.5207786645894,-0.42869154922644,-1.08859300401404,0.837993551914125,-0.458439278729561,-0.379002891474364,0.0741658829709952,2.10810739794018,2.2887487224631,0.778476938132782,0.62784304244956,0.642276667131059,-1.02339381411767,-0.783081882966137,2.60771810048121,1.24826160670446,0.969510761218103,-0.554985620362444,-1.52799650468984,2.01788145858328,-0.0393997156460438,0.5052333684925,0.526440500092324,-0.812528969195461,1.04458339656834,1.22669109684285,-0.416481779285537,-0.745878735503797,0.523747812594332,-1.52799650468984,-1.60886501608125,-0.989522120059594,-1.1523757594438,1.67652200394593,0.469333604249481,0.944333913217945,0.755628208051507,0.108745233584014,0.665640263061985,0.545601012239674,2.76455464517329,0.918972246842496,1.75878178952008,0.537113947782408,0.249858116657849,0.664650449097542,1.66443689490883,-1.17178814979491
s261,Classical,2.3202533221745,3.0700383070078,-1.09632821482087,0.317656691136889,-1.02808675117569,1.81162893809389,1.08096385274028,2.06977557838092,3.68445135749171,-0.531681512654267,-1.00311332335469,0.239777219529705,-0.275369688362887,-0.230531698093047,-0.30966821015616,1.97823641099509,2.40036038808143,1.51657541488749,-0.0329722383559738,1.08281700807559,-1.03776360372179,-1.26171962409634,2.46780962785054,1.20783561705584,0.937400464026647,0.292453858996842,-1.48137807449321,1.9931944032203,0.0580200895598561,0.770963458957815,1.01265682469267,0.0218069097826785,1.41482743758423,1.58908691444125,-0.388327054654457,0.878421757856825,1.08880793227797,-1.0185841560367,-1.25120977315272,-1.09999564234954,0.375719125634445,1.67112868540095,1.10888154270216,1.34449900394367,0.685850169168133,-0.455010969735779,-0.717611285161979,1.27635092570162,2.75146439299365,1.14605184868303,2.06401239061828,0.0379122611012333,0.18249841998437,0.485930707909924,2.3760370018302,-1.04762292188992
s262,Classical,2.39669243306177,2.56976206981056,-1.4660810691998,1.86421041009671,-1.33062010669866,2.38955395123778,0.542843779249642,3.70517350732549,3.31224328812403,-0.236056688948842,-1.26061099726211,1.37105306171682,-0.0985600579064059,-0.04581053189419,0.0998574358560806,2.11960153880222,2.64162069646032,1.35381731569047,0.723925121784986,1.06626934240713,0.286781747820647,-1.44116961063193,2.26991295854649,1.70664494937898,1.38048168560492,0.135978320040985,-1.4660810691998,2.35608167990358,0.224643758025946,1.04967591931617,0.116071518121099,0.15976712867533,1.32349545294838,1.58541446071342,-0.899260867704773,0.536396397370573,1.43130944861089,1.00863425526146,-1.39073242277947,-0.169769044496515,-0.643909980136232,1.45393107750487,1.03255579235707,1.26261556523559,0.768841949352314,-0.750935470428701,1.81182697955692,0.918787164829499,3.13610902931099,1.00201892315866,2.53195196812858,1.54257546516416,0.901805653051068,0.680043037520383,2.16298131629015,-0.802280196443546
s263,Classical,2.36233783051754,2.79163303366804,-1.25027699690506,0.375430876851775,-1.61025851179271,1.8346702932445,0.276239602580161,1.14652728805144,1.48496291018384,-0.149843459966063,-1.3302659437277,1.43898220001397,0.148200523465109,-1.10623142294498,-0.935634166635307,2.25568780428117,2.74320752880538,1.094524702428,0.0163279509123931,0.592632819978062,-1.29770367225062,-1.03370843173586,2.2979334011822,1.90036053818177,1.64874284623917,0.179571833136176,-1.39585066684564,1.89485974627302,0.0774084446380228,2.18964997706292,0.940816317146388,0.053974962713503,0.603291706313521,1.43700090635729,-0.705461319810857,0.598621361145867,1.14573376807603,0.495220925298401,-1.01348072110643,-0.702625874464439,-0.794089963829088,1.51012648240853,0.862462087342576,1.25625685288821,1.19723394840949,-0.777836859593643,1.46234069059114,0.770131703320392,2.07785846079595,1.34662584085893,0.755913601953782,-0.348963992948426,0.590912554338733,0.684797556599604,1.5164299452897,-0.54803571159405
s264,Classical,2.52478822520156,2.47003199639275,0.0711279995879108,1.70413217626527,-0.780920047066598,1.67607358662553,0.398689121923699,3.94506872377375,3.59695762904424,-0.753260913558683,-1.49257139154127,2.18448958044619,-0.0475689138041745,-1.06879895570687,-1.6846058668742,2.53062564151054,2.44315994078523,1.15300671506138,0.481413916573466,0.648165291695458,1.35731383821669,-1.22686855788012,2.19427301333399,1.12269411246508,1.14626719720688,-0.19372102413688,-1.56044438530729,1.64649289727843,-0.0834664261751799,2.94703428489713,1.14146715910187,0.490935348794735,0.912740922199182,1.61634405615797,-0.283331583870306,-1.21438663426517,-0.57836852560907,-0.929818087223796,-1.6846058668742,-1.6846058668742,-0.825598612397988,1.59568468446555,0.217898807765211,0.130413156323088,1.24021797383429,-0.995813597366417,0.709306150696191,0.780880625061919,1.20522941784471,0.372011303952808,1.61691636731022,1.0102327754371,0.344324314276474,1.06382724357443,2.33580528506362,-0.971064952647225
s265,Exocrine-like,2.24822821853101,2.76148962923724,-1.16847344840668,0.805110707054434,-1.47368801879761,1.85062073521336,0.455275200061097,3.36208072147253,3.52323271075213,0.604513877421046,-0.00688777161801643,2.21093269600775,-0.714005971939741,1.52335999146016,1.89508538503248,2.59461595189955,2.59939024520779,0.613344145144579,0.0526970419003032,0.682148781659357,0.495366346609727,-1.66737050032776,2.70231655748389,1.14325931407076,2.15620260545364,-0.58184917320037,-1.42497922492316,2.25335490826085,0.135911013041006,1.9082982660514,1.6647325417499,-0.278252833635902,1.22065451185173,1.37026594751342,-0.49154857116793,1.32126801652058,1.3641442508301,2.36218412967575,0.648869554771871,1.88481747228352,-0.957793279104871,0.943859941537642,1.08950797150624,1.22558019851259,1.60937165870778,0.417110097885929,1.56327581465485,0.769540453723667,2.88000236860037,1.34009001857138,1.19639073205287,1.42198755302765,1.08577961865037,0.223964967148606,2.47758563736506,-0.876059256639578
s266,Exocrine-like,2.49761985166857,2.26395037327073,-1.15413489663512,1.00521935850811,-1.23602780697981,1.72226917322167,0.563624163846829,1.65439772477949,2.2988162005277,0.985721937232386,0.181144711654847,2.63764431342018,-0.346136480023914,2.12254722031367,1.44979138468301,2.17577469857749,2.52475264282881,1.11403512096782,0.440287643156669,0.704190835587547,3.19403107577258,-1.79434628676907,1.64465568129444,1.53921073190025,0.318928197481188,-0.593069949085887,-1.57290663040419,1.85474675193517,-0.0342113733154874,1.13067971856212,0.674532245533068,0.049887181191692,0.620828764579789,1.23459475267774,-0.466585582749527,1.77494618844415,1.41101579003687,4.03381255934864,-0.157575128890397,2.44542994917909,-0.698662674430726,1.13374309638919,0.431235450611298,0.597561993924958,0.6449908082513,1.5362676012406,2.68504179545435,0.28443175690177,3.32796638397321,0.941770774718664,1.73221384951462,1.06742989503297,0.167862074786067,0.854107293582268,2.07567941071662,-1.26526940288403
s267,Classical,2.3349268620966,3.1340716287328,-0.413781936853165,-1.06132579966134,-0.737124395109491,1.19868750120564,1.71458560883501,2.68293946023624,1.99037546402427,-1.26223249292137,-1.56743508595331,-0.00487636284637932,-0.0568050368881108,-0.103309405681718,-1.56743508595331,1.91204655926448,1.69533840873229,2.17224908334523,0.129271237062598,0.265395690975065,-1.56743508595331,-0.199382157974449,2.56258553858739,0.921081218290828,1.97735853614747,-0.0644557442349485,1.99506647732486,0.46273417593694,0.381749178771517,-0.523966561870406,1.25745652682291,0.332725297395774,1.81265799445768,0.790816851215721,0.335867938178855,1.64417294550204,1.17389590385108,0.0196847917025953,-0.982752387266771,-1.56743508595331,1.55117923973295,2.21471326209313,0.617985464711084,1.23262038725366,2.28163624078396,-1.17211091341539,0.142341245329393,0.710290720469963,1.00847533944584,0.84320619515239,1.83686233261222,0.185992800902792,0.885192804395915,-0.209697601821377,1.32537722069696,0.344437805177478
s268,Classical,2.41081780551431,2.90302466239815,-1.66519508503671,1.22576072579517,-1.41405120757749,3.05760460477706,0.107487362106896,2.28072199276356,2.81936923574173,-0.454472582124883,-0.719725022467722,0.614206818405714,-0.391699476233666,0.282147577370278,0.675593602717079,2.71910127253023,2.14362202239981,1.44887807801642,1.57192676508789,1.7401362540534,2.6769726770061,-1.60002819342716,2.32558448668213,2.62630151557271,1.2728043078498,-0.421812385339426,-1.60002819342716,3.02608216200273,0.220108319788863,1.55730201834942,0.727621084727577,-0.376642135982337,1.07589873966214,0.999945738066072,-0.691641675193204,1.71207559467486,3.51040946534173,2.85115896901458,-0.899815161290186,1.58077310989917,-0.930486537318172,1.80459621342736,0.520910473772154,1.00471210434953,0.461093414581947,0.717683098421235,0.685500208696478,0.342616126971906,1.9123846008127,1.49278350220022,3.63770389946432,2.41541326286644,0.75040656426681,0.965500244681412,1.43841206946885,-0.729951058503246
s269,Classical,1.71355870725064,3.57116097540598,-1.06632862854828,-0.154121424503607,-1.37726099126717,1.59769946425249,1.71458746198527,2.92704304041636,3.28004522679555,-0.0826321969392024,-1.74108668726798,1.13369620189164,-0.355690171007326,-0.664831566522422,-1.74108668726798,1.91797495253028,1.77379176267527,1.6522987532964,-0.126862684429852,0.398612849091778,-0.74959584822158,-1.12526608891775,1.78641349702329,0.192647576046725,0.952795996214451,-0.510444202038472,-1.26085576975803,1.62714468888343,1.25929318096143,1.21799756329389,1.55735189524039,0.939101490040911,1.00117131646822,0.852926923582645,-0.942958994318973,0.966420267421022,2.52574907201255,-1.15572624027357,-1.74108668726798,-1.42875467998554,1.85469755502613,-0.226596814944595,-0.495886681189961,0.167182442016046,1.00686657854385,-0.798302264973321,0.349922797498284,0.425840111404062,-0.26394989306678,0.0675434179176118,0.405422494184462,-0.521562662862309,-0.121816311188616,0.0161862355017148,1.32426886779451,-1.23530284548597
s270,Classical,2.66423128804192,3.29747272066308,-1.06149217307899,0.491773581399716,-1.28438555925868,2.06310558745357,1.15233929650911,3.38850483976545,3.50715701581113,0.0135288232287608,-1.65830867882698,0.749135443910065,-0.0631364925389116,-1.58932654058522,-1.65830867882698,1.97554174553825,2.14702420455576,0.512052415916508,0.0735723914521668,1.05937348172585,0.434897731701004,-1.18355456097987,2.12336782707708,1.00157841497714,2.0065825896855,0.349037347728469,-1.53891558248733,2.12589215902697,0.349461037753467,1.27830891170921,1.18418900426335,-0.102403432333709,1.21041191916578,1.22734506568418,0.252175075637045,-0.390498911743683,0.62810116670874,-0.650285418051035,-1.09102982500534,-1.65830867882698,-0.56017132519045,1.48910046781197,1.16912878106553,1.154176811241,1.77262208314181,-0.622766643297333,1.40250037285299,0.861446966831446,2.33626446066067,0.967792178108766,1.96147025553453,0.707518213062385,0.982564798591476,0.499401125630031,2.13949386711417,-0.955133465655796
s271,Exocrine-like,2.60925542453414,3.062141144082,-1.0458066507706,1.00908631388388,-0.888749144559611,1.80867762468488,2.13015338032355,2.8406040997164,3.09159582683415,1.35720047722278,1.49513414950068,1.18040853708469,-0.243451423399137,2.59260163529828,2.48307840370403,2.15890933692313,2.25328889224378,1.39205143846662,0.373024924320454,0.620119503122719,0.745728095241843,-0.880533734641041,2.57813452483724,1.37396337640845,1.06912042835938,0.0373572113444147,-0.278050454503408,1.60414131422811,0.342458939484851,0.901361127024359,1.85986005927406,0.413215647077405,1.38203942140497,1.40614399314251,-0.456291601391813,2.37827035774478,2.81313838448534,2.01368086125271,0.931974460398268,1.15382231566109,0.940405645778754,1.50794696007381,0.412907692309616,0.905454784881947,1.49513414950068,0.375298880884203,1.01775798491382,0.36911011017629,2.69926798886542,0.904669317800514,1.67441228937276,0.887011445971283,0.286034601285138,0.281620779189094,2.0170341130323,-1.21474330560667
s272,Exocrine-like,1.70834455809191,2.63532159641389,-1.23555541959994,0.336168790828151,-0.908341897547904,1.6172037931375,0.587976596628812,3.54190929433049,3.0858211388986,3.8201963579788,2.42402919271144,3.52162077084868,-0.684318545719968,4.56753750960112,4.13181100588742,1.79584075834594,2.05406199121303,1.00958043093632,-0.0831638108235846,0.375690656681757,1.89150829460686,-0.583765503885278,1.51602772019527,1.68060495327166,0.88161844031939,-0.666517288819763,-1.68483063316861,1.96928841117273,0.496683842753128,0.834304646997244,0.725546070371258,0.160978371488983,0.954522003918179,1.13939942975873,-0.776572667659149,4.46748101791355,4.5491359676977,3.11713564437389,2.55705743916212,2.33728300712281,-1.1479536917352,1.19214223937484,-0.264358381769487,1.15336690039452,0.698783347031937,1.91700986536146,3.70326440941791,0.636461303827829,2.37984272908261,0.388316619719406,1.00089880404063,-0.565060835836399,0.361923326131112,0.0157751101512303,2.0733211122312,-0.897613354180048
s273,Exocrine-like,1.57497646312978,3.30306733080484,-0.702957935966444,-0.660471251580919,-1.17801496064116,-0.0452661189580314,2.39772324985718,-0.100397746583459,0.597058552814715,3.18800286240511,2.15122556075989,1.76224762996167,-0.402118778133165,4.1884435951669,3.92271803948971,1.83089492698549,1.58330719065549,1.13961986072474,-0.241284658529523,1.05037800149542,1.87037242422582,-0.743775203032098,1.42820444267725,0.266526584275415,0.891929385155677,0.107136884461494,-1.50317702835416,0.597960187962208,0.456442126867147,-0.255853987844734,1.92445198185684,0.261189966209782,1.56810526750219,0.854624744926999,-0.456093717685336,3.80541233693487,3.75571349248836,2.816631156574,2.30317887245181,2.98796864297865,1.71116561708024,1.4462172019941,-0.234107702563857,1.23100539628161,1.67429521439045,0.391779866311579,1.45926354986997,0.447474824899368,1.56162535632603,0.777840571564553,-1.01562412129848,-0.928556729886898,-0.683972837210217,-0.599065357320684,0.0209662179356931,-0.685013539130949
s274,Classical,2.39086260012337,2.58914220029916,-1.07714394752898,1.17729744862161,-0.744636863574,2.12805267116232,0.440924406326403,1.3554740422546,2.56900073531718,-1.2998883944225,-1.68403092102951,1.87265699724458,-0.324963899021951,-1.68403092102951,-1.09173021652793,2.16530633843556,2.38100123389059,1.67966824175517,1.02521877600354,0.985676953960555,-1.68403092102951,-1.01306025575008,2.35338014535701,1.72295363005249,0.874152906033977,-0.015962608366768,-1.24904980492593,1.96668805072128,0.640348836985741,1.45419787968816,0.613106441905167,0.948033158296151,1.04898042008516,1.69633488255318,-0.531165496123023,-0.220255291023231,-0.470231908581689,-0.440415811332796,-1.68403092102951,-1.68403092102951,-0.707619192497985,1.45391434502332,0.445387935881605,1.36352975131275,1.29753461227688,-0.231468220769762,0.890749043931707,0.461888785063137,2.24875064861058,0.921891543285142,1.23542571034252,-0.919904119297276,0.798271969024916,-0.258341096351178,2.26536996144999,-0.742633808349877
s275,Classical,2.42333143921802,3.49975109774141,-1.09037220153235,0.421777281461375,-1.36974829479878,1.29869125613812,1.28555365728377,4.27419182969119,3.91189557741944,-0.138840829081926,-1.61701025782828,2.13716496275796,-0.712333090021986,-1.36974829479878,-1.74235974132415,1.74856733423064,1.72362729868395,1.11511286418104,0.523492629411463,1.01284222730012,-1.74235974132415,-1.33592786252158,1.53921294580333,1.67430942920339,0.761947338212013,-0.275118980396711,-1.04685629267939,2.4195592148638,0.62612599182332,1.9014243667042,0.837660329066824,0.771843106466702,0.995245419765639,0.945606688378969,-0.718025835500895,-1.26837950194617,-0.866909952272665,-1.67962981929884,-1.74235974132415,-1.74235974132415,-0.962559923885126,0.706429906628126,-0.0934693673549692,0.93016466331108,0.53958394090389,-0.564240510536563,0.534091756853246,0.646436577298112,-0.206850940146748,1.1661639530709,-0.139465317440418,-0.147632904278643,0.440201114685436,0.00564456166273936,2.0650345774547,-1.10938596640172
s276,Classical,2.96842812652664,2.69369157412447,-0.856230200797209,1.68905037721623,-1.29923049997555,2.01044541078979,0.320312782439113,4.18527109211575,3.6754842000862,-0.0582572477472045,-1.15442133785239,0.510069224367815,-0.237104907202674,-0.828324069882424,-0.569203003238654,2.05292309906337,2.31538108717519,1.85998913927099,0.389056986523463,0.615343271953756,-0.0319879750286088,-1.11394918839562,2.38062121049449,1.93109262694979,1.71270689996527,0.0209822394282894,-1.37493203071549,2.24321899149268,0.301290495130179,2.09123208418893,1.33684978083512,0.329492350059256,1.20193176910434,1.75729791377925,-0.557650741593561,2.09725699965643,2.4921923024376,-1.00350145322531,-0.981954824465674,-1.64461336126831,0.144733235219659,1.20898880463789,0.900374667521763,0.905851264567977,0.957597773857061,-0.197888941574753,1.26360190842175,0.397409423902129,2.47748767977865,1.03601898874483,2.24162238836088,1.29944121937385,1.11244839766055,0.920735551857541,2.46337750663482,-0.574521910940783
s277,Exocrine-like,2.64237149597132,3.08936803293475,-1.00622704464053,1.48552174767922,-1.71958349431586,1.70945840127866,0.465660806285758,3.05218068144363,3.71405453412093,0.00345213570726283,2.26892340153938,2.18983698288715,-0.290658970389524,0.536734690007537,1.01873975653253,1.51211988567368,2.2665947787536,1.9134323635299,-0.349500065931113,0.931198608850676,2.38177060034632,-1.37386208116272,2.0702586114772,1.95773657283102,0.975784007524045,-0.259967653649999,-1.42757840963073,2.57702371493699,-0.261471103372584,0.558732956831395,1.48107532326294,-0.147004556692771,1.33676515016952,0.683009012605812,-0.676997038579014,2.90516606290525,3.27700688572528,1.83805962757796,-0.342714360500439,0.958017226232429,-0.763821242648142,1.07266180673994,1.13191164588956,1.3244613228372,1.05163852249724,1.58702824605499,1.96742737450336,0.208415844677914,2.83275940586898,1.28771922246966,2.29306809835426,1.40672235009011,1.27631171898387,0.712439546417494,2.92289251120788,-1.11911824918644
s278,Classical,2.99325288535396,3.09680694685193,-1.32476805864356,-0.560615561244382,-1.53123473593697,1.64709371604508,0.492653098161651,0.180456153605622,1.40483056328293,-0.798641637132168,-1.16969205034055,1.65758266830526,-0.505660563039096,-0.720930672362875,-1.68948496137989,2.49818225951945,2.5249159577371,0.935025275872033,0.602108279680387,0.540008829638787,-0.812210274910638,-0.705313875755603,3.17319010612755,0.964337803078107,1.74069484495373,-0.524464484403344,-1.0247522293942,1.42297440031655,0.0691260034202068,2.54804181964276,0.645390593898449,0.868408107549502,1.79305460591815,1.41014758857398,0.0145611157502434,-0.481829720430759,0.291604159644336,3.03953475043155,-1.17869815466934,-1.09189806523493,-0.968178493882932,1.7830479710987,0.485171052628399,0.730902228382593,1.02157975990057,-0.530356819738259,2.10011777539349,0.802863470012929,4.03588187382371,1.17458185278121,0.622881752133638,-0.0959044360004738,-0.351659270617791,0.712478074451557,1.83074000864491,-1.00522912728701
s279,Classical,3.36371491908858,2.06314445170632,-0.711790083551864,0.519829776081805,-1.45767061405806,2.00966709243932,0.66207133588812,2.96610259174683,3.28324615720279,-0.736056338101107,-1.14809007267952,1.52871653462071,-0.33283285124595,-0.498678637004647,-1.19886419550603,2.17664294610549,2.64246386416759,1.56390695813327,0.822637314031525,0.619564020563617,1.85999258413001,-1.69693530624296,1.93949157041767,2.24910974930759,1.26113182032732,-0.0951120613395049,-1.58160844013974,2.50151389558693,-0.253069698290845,1.46351824126346,0.35224291051125,-0.023739902052092,0.703182915994935,1.44686793392668,-0.705022479939025,3.0925537370353,2.81894500833031,2.06512152306094,-1.21145853082125,0.12833699376897,-0.779946661914454,1.68511529209292,0.674503175831217,1.4831914324052,0.405757943188191,1.5239304273399,2.47146482691769,0.247984413670831,3.41465213478402,0.68243661887586,2.3470656708503,-0.23509412896443,1.11727836421397,0.80867440857064,2.46901726445408,-1.03926186237552
s280,Classical,3.32187086853386,2.87388805618121,-0.982775935079308,0.850708979432064,-0.947646697575075,1.68958039819571,0.0518579639122826,2.61918688517033,3.07167233790361,-0.19353546972509,-1.67692878269655,2.78229565149522,-0.731300764751545,1.16088415030509,-1.67692878269655,2.21215653624114,2.96232710649044,1.86760963068236,0.312579931590836,1.19531298026643,2.25463101792072,-1.01262234739282,2.29612864124888,1.94650081286259,1.25322419885307,-0.731300764751545,-1.27078486186416,2.7077869373444,-0.512970935388754,1.99283231690002,1.24992546330003,-0.549419861273548,1.11425228687318,1.54990687921223,-0.898789263333545,0.617892169504582,1.11095331355003,2.92473438621213,-1.34674111294273,1.25107454753037,-0.825560377181728,1.64119421241343,0.193355444436426,0.688773156818642,-0.0673711198547211,0.675900907317689,2.10909600131606,0.573314013141207,3.63384985760296,1.56273598597898,2.61697250919989,0.693116766072223,0.346814182051397,0.824601632649824,2.86112737782081,-1.42479591081077
s281,Classical,2.83570258584037,2.66740951980007,-1.673977817928,0.789514581874369,-1.46828976337856,1.7197822530832,0.773857682661511,1.89937898576761,3.08499774329767,-0.538296969768112,-1.63296341645075,2.34452148530569,-0.181550021492015,0.221644630434269,-1.73006817279248,1.90172395336839,2.14421836548396,1.11516300682806,0.388399219817618,0.836700376054121,-1.14391952774544,-1.03138194525939,1.47994092393734,2.70389393501264,1.13799202725678,-0.155954557311,-1.51355477997465,2.08378971662368,0.192397571549729,0.831397248565431,0.576593877178684,0.999184060771108,0.862913559876633,1.78575560942311,-0.427501908286994,-0.249561278988643,0.137360840016619,3.64131057282461,-1.07818098572004,2.12284767401523,-0.769300474438569,1.57689889162981,0.491570329509398,1.27824216121982,-0.155954557311,1.15406084466113,2.0140424824184,-0.216419962308747,3.25599432741965,0.684332410610603,1.50919372838084,-0.526900661042534,0.710345891379413,0.631821807284213,1.69521689535758,-0.982906196212761
s282,QM,2.69219324335394,1.88372773900264,-0.78335285728013,-1.40078636729622,0.133837097450973,0.118507261455834,1.23395350876114,-0.623436740331869,-0.378303791982947,-1.19177452688238,-1.49395206188292,-0.520631610810546,0.146898460648487,-0.992505571715766,-1.31344890875112,0.638510910595728,1.5717258081979,0.923961427164332,-0.0135839260038257,-0.200692825974195,-1.30115708439554,-1.01605804485526,0.982704364691187,-0.402399513964633,0.958387902774444,1.00563849551859,1.15126300515039,0.531486716872822,1.59190852480319,0.0941625273992805,0.0772075795710501,-0.0284154863147676,0.270493399951971,0.211722494237703,-0.115283896633224,-0.863648802336853,0.660923969631362,1.15804471095654,-1.59176076521362,-1.23564265707578,-0.526706641090606,0.34375485247505,1.21284309938097,1.48399383839819,1.14371133216125,-1.30115708439554,-1.11859139348839,0.728419511767821,-0.917557423039869,-1.03656419298538,-0.728074676040379,-0.578423375135619,-0.324815296261812,-1.18298075688331,1.24894348426217,-1.23897943259658
s283,Classical,2.34847270973748,2.70370863670862,-1.30751243569765,1.12455761761519,-0.535767343666168,1.59745524661476,0.032431196019806,2.9006003153595,2.40799893405146,0.240790451596842,0.0607770038360686,1.56481376846568,-0.335473223396768,1.49533276730859,1.13406614276418,2.2553444722968,2.50447488140506,1.62133354492892,0.374611111703597,0.543940580842432,0.450866894497729,-0.981348809389306,1.86426457120414,1.50979481021873,1.47417112216266,-0.498796137307362,-1.31353197992369,1.91238146889431,0.56873877607754,1.67598767017516,0.346477005264154,0.54916239811463,0.961108730110159,1.3870221620655,-0.285772748976647,2.11690752575737,1.17345005160089,2.29334688326734,0.316779758866694,0.901145844384856,-0.562588466820396,1.92834197309995,0.746879237671453,1.02500862069877,1.22717131068616,-0.0927015732708717,1.83126539353324,0.546229668219432,2.61950347476179,0.681874344993398,2.63155078408279,1.27433631084726,0.773286855075405,0.510783027071215,1.99221583865057,-0.481031031162572
