,Subtype,ABCA8,ACTG2,ADAMTS1,ADGRL3,CDH11,CDH19,COL10A1,COL11A1,COL1A1,COL1A2,COL3A1,COL5A1,COL5A2,COMP,CTHRC1,DES,FABP4,FAP,FN1,FNDC1,GPM6B,GREM1,ID4,IGF1,INHBA,ITGA11,LMOD1,LUM,MEOX2,MMP11,MYH11,OGN,POSTN,PTX3,RBPMS2,RSPO3,SFRP2,SPARC,SULF1,SYNM,THBS2,VCAN,ZNF469
s213,Activated,1.8811659199034E-05,0.126695802031522,0.741327172585043,0.411796590948746,1.45339886719591,-0.114257554340863,2.00219087352574,2.62828637407548,4.19469216070882,0.547924619728347,3.0089321140962,2.66643059575467,2.45602953999648,1.13380895396041,1.36939414894364,-0.199043993615908,-0.173867982009249,1.27399769237915,3.32197377206055,1.67490105148683,-0.436256931519969,0.911874504605915,-0.0675474727897736,0.473030050747123,1.18025888743342,1.27767888485981,1.02076634171705,0.0953214635029867,-0.41009034466287,0.555606923096597,1.02032203832607,8.75253697387013E-16,0.302429770128146,-0.339653878195732,-0.144938838007134,-0.349710990255847,2.07436060715634,2.61811024608388,2.25581904454541,-0.00173291530005545,2.44638131631359,1.15036639644642,-0.000533701111739764
s214,Activated,0.271950928247532,0.110296162396216,1.02862956487702,0.113378582823225,1.78006744987095,-0.845589553919147,1.14268092843985,1.32266242106405,4.40961794003446,0.428415996585012,3.08275172335931,2.66702761066246,2.67195440953356,1.37757065423966,1.6404672415938,-4.82103253525877E-09,-0.154006310139066,1.1716828847641,4.41752507199983,1.68668811910098,-0.389576752501383,1.24053382106616,-0.176304678791459,0.557065361340492,1.77354821323951,1.08525314234528,1.0006510809045,0.595582388310045,-0.00103862564869795,0.0584742857787725,1.72347502587518,8.47249847119333E-16,1.83420839508207,-0.210119942778131,-0.574975036129221,-0.509636826423352,8.44677976531496E-28,2.96403492178099,2.22437583098777,-0.00138484672977515,2.64881791487543,2.06473089655181,-0.00145132606102243
s215,Activated,0.0426190725588995,0.124171415457285,0.52577357680818,-0.406941550138145,1.85479090452615,-0.467678591206574,2.42771705243695,2.59023434013384,5.00589410104506,0.0913102830014895,3.81866541519704,2.66711448141024,3.09882273581929,1.11536266138882,1.71166023788453,-0.696332255195498,-0.63406373377268,1.34733282251755,3.69373546288533,1.75055686184806,-0.289409616504772,1.66473173319614,-0.238707004061417,0.280607742074218,1.77175849945011,1.60382250238455,0.846071406654057,1.20378350680686,-0.331613245713538,0.00928593042101341,1.44016573509349,0.071980438370578,2.47762453677326,-0.282867225362448,-0.0964596092250257,-0.385670982382511,2.66955891757263,3.51848222704447,2.19035390589068,-0.287166894889193,2.59689707417305,1.48551120165644,-0.00147652908975777
s216,Activated,0.504005919167899,0.000286814609232957,1.2069241607246,-0.44191402680388,2.00481475948073,-1.20052879316206E-05,2.09036537060571,2.16956835505457,5.02518920233889,0.0714523391981244,4.48327470489141,2.66735668464887,3.01742045151069,1.04526299886599,1.83767753276942,-0.463383267561428,-0.616743122012127,1.48657568627472,3.95970461409169,1.93299395315839,-0.279330205439118,1.26068593888355,-0.238743959165909,0.545359858756554,1.59575303662894,1.0548159060277,1.27215469184653,1.18272359989341,-0.445644059602516,0.00940468306947334,1.7630065257939,0.868797260808747,2.65045382357697,-0.311025922117711,-0.0206026771324146,-0.0044038444800886,2.31552509896903,3.35335727207916,2.66972552503857,-2.52081357014295E-08,2.64803786301969,2.29022305908532,-0.00417834842066348
s217,Activated,0.280718767504827,0.100762401401786,1.09448919078336,-0.407780924088354,1.48647945789484,-0.692451131318734,1.69305334379259,1.45597186830937,4.28608210795482,0.308105526284585,3.3714551850537,2.66529209073224,2.54956533051788,0.964460074439489,1.19721451189313,-0.691320235142227,-0.604583165708098,1.41849656126167,3.06041517283545,1.58869525751133,-0.35554931270207,1.23981159717127,-0.239544369692503,0.240223167856798,1.52051688751822,1.10856993424481,0.912951595312139,0.484902604374082,-0.0161243021139601,0.0304085642944882,1.69095567756715,0.307137154574135,1.57301936708394,-0.151646935729383,-0.358117186784996,-0.0154249684886236,1.91971951374104,3.02077003069991,2.49888294463256,-0.195772523279257,2.29296610066544,1.29177648705854,-0.0157846993247637
s218,Normal,0.107981400618731,0.00172276609675139,0.78598027840322,-0.0872127979365818,0.031652109433898,-0.783903275090114,0.623808456491683,0.654009535128805,2.91540517743718,2.83042271198827,0.749575569400783,2.66650899632449,1.03643833215615,0.640969874188669,2.28541259592071,-0.110855299621757,-0.00480248044811568,2.03746246981165,4.11739229435648,9.34337758419294E-10,-0.382839172477788,3.04816368730693E-10,-0.000112049919937271,5.79538239970596E-10,1.12403034595407,0.0965685572951574,0.153168235049105,7.66128870470258E-20,-0.0300945439760265,0.14569325492489,0.000343042009868951,1.02005841353356E-14,1.61292812475687E-05,-0.276768142738654,-0.0424765500261926,-0.33858605897788,0.614897746401009,2.24009429132858,0.457063003189541,-0.001904024321155,1.97382199499395,2.20107892769049E-06,-9.37156255574249E-05
s219,Activated,0.0905694940167856,0.126946339203658,0.561568333120199,-0.491080467968486,1.28884974793718,-0.131488313259226,1.89459021919505,2.40277528876266,4.5328961948829,0.662408601345624,2.90558203128054,2.66302843903385,2.87686157015103,1.37716436081249,1.10525080393162,-2.84764298220629E-07,-0.17216821027987,1.04957529489637,2.78555823299731,1.21846359858899,-0.380938094509908,0.183744208624024,-5.25684020119346E-06,0.0853138182041998,0.783764207541599,1.18955974395057,0.905368862048732,0.435573950729562,-0.0158064804324176,0.0300170045533164,1.68968799845644,4.52425071842545E-12,1.40038833360863,-0.167001292204087,-0.327140025422267,-0.0211253986786857,1.88747432099717,2.57364148891669,1.97045311660906,-0.180968868048641,2.26381173063488,0.647635428297678,-8.64320423137017E-05
s220,Normal,0.0505886394884225,0.104473606032939,0.279111896521508,-0.183650367406466,1.20082670454146,-0.146124623132308,1.680410883042,2.07370504014224,3.84098774632037,2.95147328035236,2.15424195713213,2.6031114073127,2.41891673029479,1.37761371543772,1.02127588269917,-0.143212646470236,-0.186608810017558,0.639983430737529,2.76001999818326,0.723887616566476,-0.426819616926178,0.21065358100217,-4.52705699613199E-06,0.0579940069266584,0.99769102310912,1.13890652748965,0.829971702582096,4.43413355340927E-13,-0.00189910219802813,0.48849068245597,1.71676883776347,4.69334913315103E-15,1.3453715561826,-0.171215610529494,-0.0354372431878761,-0.00405862189522077,1.11234542494884,2.11916292251503,1.80273643749176,-0.00765188469126536,2.19737190978463,0.262978373846622,-0.00347324623978273
s221,Activated,0.16286033202596,0.121805462892752,0.630728129954252,-0.126475898192213,1.58600161102137,-0.649589310387321,2.45621334583454,2.41815890998553,4.22377783085463,0.973188240003182,2.73831690803128,2.66713424265154,2.80710688139894,1.37828328773305,1.29008121653458,-9.35347127115588E-10,-0.153989592587172,1.24216103902587,3.13193975171478,1.13185352750511,-0.405057639556328,0.977940345427904,-0.0427461502076081,0.0626230259905357,1.66574954664359,1.44488204690708,1.02028084878732,0.611500534432157,-0.128230318809109,0.0166903060304696,1.71796400929764,0.148844216132241,0.763303358745167,-0.112744867752793,-0.655263489042726,-0.160333559599093,1.747945275491,2.5088889640873,2.32007689215847,-0.100797311257885,2.57719243493018,0.721654254474028,-1.90057235319922E-05
s222,Normal,0.447050675519532,0.00759297304607394,0.687560362553551,-0.249755172803664,1.0384439190412,-0.682206059682746,1.62322148586892,1.67404331678687,2.94129279921636,3.48840679658521,1.63463974919616,2.31391552183296,1.9143056335351,1.37829723472851,0.944676572211092,-0.114306558980968,-0.617136088788291,0.810399902963793,2.11408372073817,0.331564835852155,-0.37981416479183,3.39054131561878E-09,-0.022302858250477,1.24497338305236E-08,0.757765320104736,0.795219500065487,0.860525468318205,1.55055111116187E-13,-0.0238887168624316,0.648585458873482,1.31323843091524,0.156990170551113,1.73502441769169E-05,-0.43376186746442,-0.0959665274854182,-0.0136948653643912,0.989527779554024,1.6337674596391,1.36655597595207,-2.11633788081207E-05,1.73833613054773,0.120847287739891,-0.0558521205629205
s223,Normal,0.109909976210012,0.014795442074019,1.03570237247711,-0.494920573181864,1.20926737075717,-0.345360786557364,1.90138912414406,1.64785963994527,3.62198905230896,2.35718441116692,2.67487193469214,2.47220166532432,2.55360654625223,1.02055316876274,1.00028984533149,-0.688232129881736,-0.178468506423936,1.46555311254985,2.95213719530787,0.748744888377783,-0.354184046881175,1.09607398912029,-0.202957328551004,1.23156601201156E-07,1.4514538425009,1.24829619977931,0.746594023304624,0.0846202633738727,-0.00234568255714491,0.557758495710175,0.639356486783179,2.41386913834384E-11,1.58981905871097,-0.221843906719261,-0.866090726444834,-0.093595371807079,1.49036075978629,2.40124934462951,1.6515317083253,-0.0554480558083452,2.20751211071332,0.171481806817246,-0.00655649325407519
s224,Activated,0.293842618645348,0.108375290307266,0.44314947722087,0.424426442127427,1.70625872497555,-1.18017824735307E-78,2.13911179937616,3.01908670320027,4.4015465003392,0.118623190897816,3.59331120684833,2.66747690257626,3.1897557220209,1.29901881412671,1.35441326595747,-1.60748884025465E-77,-1.50204187492504E-05,1.39300206274871,4.37298908699531,1.4261937508336,-0.221588734466123,0.723560020377008,-0.0712017845723038,0.0116176800176566,1.32799861407166,1.30139079062289,0.952880145668897,0.0936987697003611,-0.20852967863265,0.014305919789017,1.4507329512494,4.17301863526565E-11,2.47516477235042,-0.325491094377367,-0.570070171774947,-0.10182114108439,2.49907498917275,2.91661734908822,2.30390428861981,-0.194996946462894,2.67404662730967,2.1380468753916,-6.63741676908237E-05
s225,Normal,0.45723799471441,0.105298235696561,0.422864428743399,-0.170077605393622,1.04690991488463,-0.642295693762399,1.45979503389083,2.35990597644137,3.58285517277689,3.45026349653405,1.97028006839852,2.43414841880429,2.37909263463841,1.08345638396467,1.01310663000419,-3.18720417441706E-72,-0.549262735644361,0.959289138680501,2.8129712444045,0.772165814515203,-0.431113334389713,0.205206064915759,-2.66272870107655E-06,2.4417411188638E-10,0.831286598227663,1.02744964036352,0.801601155545527,2.78065966549903E-12,-0.00145343502795467,0.318503326809611,1.60846476499269,5.79192160604342E-12,0.0874735858996956,-0.288381548571031,-0.651127295630588,-0.00321539836013734,1.16035149913289,1.69618409712005,1.89182260514772,-0.0111286280022136,1.96605689707751,0.699724911231786,-0.212801592135327
s226,Normal,0.163589400391419,0.00596749572062391,0.476988066486664,-0.202683487566045,0.534335011527466,-0.151530157818107,1.02078445896234,0.721540345487108,1.96377904043338,2.90125427458163,0.923385774949519,1.70212076629529,1.42852799290726,0.551830368986663,0.401474198763841,-0.149583947098851,-0.567850975358339,0.45760899652872,1.02487747251662,0.437231355906704,-0.425369793374144,3.46211528951306E-12,-0.0641430010737137,8.89069128525056E-09,0.100401207850037,0.418357067272237,0.362957144103784,1.54471281795767E-15,-0.0187980316924153,0.771286151429042,1.69062090542277,0.0971695264141298,7.50365835319292E-09,-0.172688682339437,-0.0616463440017502,-0.00438733251380411,0.414809748617703,1.15185994406374,0.873364135021923,-0.287275017568305,1.03736530559715,7.73940490079617E-05,-0.292577294393838
s227,Normal,1.8134434866958E-06,0.068413158074784,0.761024608261986,-0.298001184183056,0.945105324278992,-0.168738353492362,1.56685187839581,2.1533398795132,4.08484642820439,2.52258498020984,2.12605837863601,2.42285780700355,2.23759898839456,1.11122627891646,0.880207038200463,-3.67664219691484E-77,-0.208160077823115,0.856086579921529,2.28032909639692,0.82638139892293,-0.420976445968025,0.172130330223125,-0.0181536347151061,7.61183331998732E-08,0.897050656675047,1.28395979659508,0.813318112956859,6.39576735283286E-16,-0.163462771923938,0.625321146585459,1.2042214270608,6.38727375912798E-11,0.166951341504363,-0.177123949294384,-0.62276789327729,-0.00554189241685145,1.27166027162406,2.053774386624,1.66274149488203,-2.73955861541184E-05,1.75209334772682,3.99819399579822E-05,-0.00208720216715024
s228,Activated,0.248590402602906,0.119962730306514,1.05601215482077,-0.227784363730661,1.25457903201761,-0.287778302476587,1.7125950737553,2.32448397722798,4.38093042748526,1.80346127410867,2.62164306138309,2.63884544322577,2.52748189828066,1.37792658285726,0.936644781936167,-0.127786938881446,-5.9336918940518E-06,1.14480990353866,3.82305004366952,1.04021716915771,-0.39559792120404,0.165996284469569,-0.0794508803883124,0.375686892410634,1.12210499435755,1.25902089044462,1.04401811629692,1.60187315565247E-12,-0.131256060872202,0.683163235183075,1.74085657669309,0.1811452309927,0.593466159461489,-0.206653979260187,-0.823442857955574,-0.452369877740336,2.03876904160201,2.42348426936052,1.98309266636413,-0.000630314214710194,2.46284582789778,0.273999030994065,-0.00671478465406421
s229,Normal,0.514402210427671,0.00537955605610898,0.686325548118285,-0.616310157174405,1.05707055764683,-0.634344092005537,1.82966713559053,1.40704327741797,4.36197062813278,0.959711281879188,3.12480144175585,2.66269447249549,2.80063322113411,0.995528649843069,0.997955728654178,-0.690503332676542,-0.639762637704308,1.04157954993894,3.4239431773094,1.3107043492105,-0.378103741814184,5.86374208295891E-10,-0.12533720036913,1.17234301493645E-08,0.515798949559072,1.12901576072937,1.13729311944134,0.0375202492302656,-0.0268677073578989,0.601271343424454,1.71033868808858,0.0579503480417647,1.21547107897566,-0.562099488944044,-0.216926254035529,-0.120851730820067,1.85193790297674,2.70194567429585,1.75321246618501,-0.281375535178251,2.01223863607473,3.13951707763911,-0.000777756168122415
s230,Activated,0.0476682841905602,0.132527260600608,0.554107407158706,-0.523843931109874,1.35493948061959,-0.110167985810881,2.00338055358264,2.56309900492408,4.30686948119002,0.940618094535423,2.77080085694504,2.66665109500623,2.5750074532486,1.37815439791554,1.16866490753931,-0.172605036116701,-0.175310254774916,0.796667077047015,3.16293579816903,1.24776439046473,-0.399146135666135,0.700131598606671,-0.0113188104360352,6.42041666524641E-09,1.0828631687733,1.23039433074127,0.344493870799051,0.177427743129467,-0.0273530076893658,0.0246239958105875,1.53766996446905,4.49365497166286E-13,0.198879789777629,-0.333984353503547,-0.0765804646136899,-0.223834415496257,1.81726131796147,2.24912505331856,1.77640440067146,-0.281723756965511,2.30513669450872,1.90930036944318,-0.00270037507547552
s231,Activated,0.174446211969545,0.0211085400797344,0.804965222934191,-0.0126481584988258,1.84306679185283,-1.20310037327502E-77,1.3241957531024,2.05483385565235,4.22888165851204,0.206839486730905,3.34483903346423,2.66752805224998,2.72409721842948,1.37767696010737,1.54606898075784,-7.59522895265606E-72,-0.33214128422545,1.55385901071935,5.18691054847008,1.38449251225454,-0.38337945047065,1.64272564442978,-0.155991494933664,0.460010003130049,0.748085351117029,1.47215277545897,0.648476279524816,0.186899286020786,-0.0110563810146754,0.536655544066211,1.69806899361564,0.101238739868648,2.02472481191379,-0.215163036970538,-0.572905595804717,-0.148902099520611,1.60050928026117,2.66758778061176,2.27246479029965,-2.55520299338476E-05,2.4059346834211,1.54382080693956,-0.000155928369194274
s232,Normal,0.0839068281804551,0.105162749132918,1.02180188349781,-0.446874826132549,1.26050707617634,-0.144763806985949,3.06839937446805E-16,0.371900778873364,3.41012686506654,2.7862144216279,2.65624815643554,2.57569613167997,2.26593317238141,0.230174734097298,1.1142179232451,-0.62609519907109,-0.639083382223109,1.07441840376417,2.1293334252394,0.743113065765269,-0.30079416497834,0.381490146804842,-0.130858219191605,0.400068561037479,7.5818986120259E-15,0.591310747100039,0.461423448184482,2.95859619040627E-12,-0.121223886383061,0.673645333616019,0.348268014886204,6.83197212163666E-13,0.452436798238215,-0.253885080835085,-0.534624374988892,-0.448545648162098,1.33796092720474,2.85994636614483,1.44790685572263,-0.000586007731760796,1.72031922268825,0.144203069070818,-0.014309421699378
s233,Normal,0.00308239369465051,0.0926010739415332,0.591068417135394,-0.296243693575984,0.903109807632484,-0.149172270086754,1.62178044850098,1.89356410270941,3.92470826876512,2.075614990021,2.43600982750284,2.65748675447744,2.54023927748936,0.930950180373701,0.928432200633273,-7.31712154251468E-78,-0.189564393934499,0.869767879062848,2.22532624207843,1.13775730915731,-0.425997718428042,0.917726792397428,-0.0690452286749329,4.06411231850757E-10,1.1605963502317,1.28749447968701,0.61653859956698,9.23846394313935E-12,-0.015702750494406,0.0554242745904711,1.70768233121558,1.6977682312069E-14,1.39777110713545,-0.178601161443711,-0.107430872860682,-0.0215380606271269,1.65189047078736,2.32191856100062,1.78782301963956,-0.262895293221423,2.04122895632005,0.275770876499127,-0.000182504647177687
s234,Normal,0.0625229939977232,0.00664949886289666,0.373734293648411,-0.0930727496617075,0.635451098251933,-0.220089768273372,1.21416455984366,1.04515831210481,2.92693333513927,3.62917696116787,1.70007085540377,2.32073649623827,1.86750456606771,1.20727193006698,0.559830478161773,-0.546364317193714,-0.170487204198505,0.734581319261805,2.40329765603803,0.688235383100848,-0.406183847410004,6.36458516619726E-10,-0.000152008242603749,2.36360009737176E-10,0.607679693346297,0.646037824473182,0.451227116865222,2.15707083520863E-14,-0.00142411799031026,0.647607530247422,1.18966609737362,6.13088315794131E-11,0.131887036372975,-0.166495490371862,-0.600019349210351,-0.148221728843954,0.551982600260306,1.7025418147851,1.18050564500664,-0.021747075771925,1.67625157374336,0.313946188359903,-0.000150612604245932
s235,Normal,0.362912533855509,0.134405578006628,0.668597237087236,-0.160378742699704,1.18730723316967,-0.647081592361026,0.355828540197964,1.48250785382632,3.65518372193284,3.31713550497917,2.46909359106722,2.65018201140398,2.19011037080428,1.18661636055146,0.923214350404721,-0.0612510321055455,-0.20298031780458,0.953828469186922,3.31253011684382,0.98097237431947,-0.296145646294717,0.42149032080655,-0.12274136151687,0.222422431889465,1.20445278355596,0.339780276665493,0.641395099754427,1.91550746955805E-12,-0.1576468750567,0.00703934953996072,0.119085216564199,1.03076360309589E-14,1.50757271218965,-0.170920606613225,-0.0900712372543055,-0.176082549555449,1.72298929602226,2.05351855683399,1.73416006321793,-3.8358869263402E-09,1.85478302992655,0.234255478149545,-0.248666412945595
s236,Normal,0.170794251539738,0.00380109179058025,0.621736608562936,-0.0178433937600262,0.441881954536987,-0.216805875377277,0.249888735829553,0.962967459131037,2.1013011169376,2.83746109926769,0.79569773943755,1.76102630115608,1.26210035744781,0.925335854111538,0.184426159953857,-0.683625401417858,-0.299922691930892,0.506555775389579,1.48343509424909,0.157993484736473,-0.381033908613429,3.00025919899012E-13,-0.0806701088102468,0.393819716931394,1.85801357080231E-13,0.189698203955984,0.497235734964053,5.14985533139308E-17,-0.0244624994023714,0.337529390220655,1.35531694128426,7.78957257884003E-11,5.84207588406743E-07,-0.197746422607491,-0.602727812595184,-0.0028105595249923,0.450252358520592,1.18995091788965,0.274831605828933,-0.177691729014682,0.795446001529939,0.770914188612774,-0.00092964928460515
s237,Normal,0.31800896991152,0.109000272479549,0.683546688209675,-0.287398166133867,1.13552474616959,-0.177062074453877,2.34574401516897,2.2987449679798,3.53261747396466,2.85396650479281,2.074259986849,2.31103426607481,2.24990068773864,1.37792214242426,1.12723220043451,-9.48229824953785E-05,-0.556688342501868,0.891064151524778,2.97425487931349,0.978467142571051,-0.369851814320516,0.398044978667814,-0.00171325052270161,9.19919645329564E-11,0.723961395455049,1.22136859067676,1.02080994651299,0.172482490010504,-0.0251572333431397,0.0260221312901838,1.71146826694226,3.40515059374875E-12,0.0308294216428376,-0.199834275367635,-0.146736976049564,-0.00187961336712764,0.709944804651969,2.06442334876599,1.70735204067329,-0.148772533643659,1.97968893681572,0.000102072986057231,-0.00359335375123627
s238,Normal,3.82799415744566E-06,0.00740621671780178,0.21621310002781,-0.104057888927179,1.14946313220494,-0.150883007181117,1.33654662308428,1.23504770492607,2.46112266375273,3.06654619444371,0.902714488838998,1.83306643908437,1.50398544313936,0.537215313209531,0.592862749264422,-0.148819150750314,-0.191216129139487,0.496134684646051,1.49136939278261,0.766537738514993,-0.425541459399327,2.33690775252469E-10,-0.0494705046295839,0.0825387076188908,0.372149445339665,0.729920423671737,0.448576758694554,2.02415229424082E-15,-0.0293141054300561,0.38096383320664,0.987127339151175,3.14422839626906E-12,0.000156463260842629,-0.712456435417758,-0.0373628027392325,-0.00434715003023106,0.548173109578487,1.57206906808028,1.34171914424847,-0.00104829513842452,1.47539941913221,1.22620004930245E-05,-3.683733877085E-05
s239,Activated,0.0829610428419233,0.0998905263516622,1.11696087796034,0.201859549487735,1.31205233775996,-4.21460230842703E-13,2.11735564325452,2.41393060190354,4.61960028872345,1.01294353302647,2.81436996925182,2.66718238689571,2.83290777696023,1.07324485513226,0.998939472146259,-3.59149648217592E-64,-0.172284999471489,1.18558528319095,3.78498577885406,1.07381952184199,-0.381131733211621,0.456205066084475,-0.0653431193795447,1.99183906326261E-08,1.29767011158167,1.66766200702125,1.01182469485061,0.0211718959771226,-0.0234982748202448,0.115759199366404,1.7198771953253,7.081338374585E-16,1.77073817611543,-0.16031391257751,-0.13535442051507,-0.429524216130312,2.29852980077418,2.70290992619829,1.93948665070981,-0.106233997798826,2.5394894380849,0.0936426327006088,-0.00463446051032899
s240,Activated,0.277176609794072,0.0144656401463352,0.779151482106382,-0.383436597611881,0.967003420132639,-0.642778001924318,1.60604604254492,1.45041232017717,4.53084120796638,0.574121425998427,2.72185911597616,2.59868671890826,2.44226193725739,0.852476353195249,1.07987846067934,-0.0596705254115003,-0.162013567071222,1.03679076972804,2.18186264927618,0.96761070077462,-0.384907684609755,0.722149929246577,-0.0143530451928488,0.0187796461183039,0.859980346431598,1.19240357973212,0.836859322225096,2.15185518659192E-12,-0.0778684979583092,0.238607167354954,1.06662351191656,8.38980399898354E-13,0.314040748371722,-0.198312956789065,-0.0677941020943937,-0.0199676390624321,1.6455313762421,2.42290808826942,1.86461593597928,-0.0899386617441314,1.99764497234217,0.654287402291148,-2.33937471860155E-05
s241,Normal,0.11299990211674,0.0553459551158279,0.0622128011395156,-0.303447631785657,1.12635908550133,-0.133259333956391,1.37892557496012,0.634917369312952,3.26387472735434,2.68611408192335,2.54580511668909,2.52684187553639,2.17246091974551,1.09305615277688,0.837123764233222,-0.128213711516355,-0.173938285044605,1.11099158597605,2.21396624671275,1.71160103004583,-0.36835595030273,0.0566992341234625,-0.0791714337943413,2.61460291650522E-10,0.705550387203025,0.901106093997421,0.624114899077901,7.38906673152697E-14,-0.0117546208690794,0.647952279187342,1.68831228304741,0.0897567537135846,0.000121590647547495,-0.167530301716759,-0.185187454796911,-0.281622593641769,4.11682202662956E-28,2.61823699911231,1.78659081048279,-0.00668732482143375,1.75354058591067,5.41127797431203E-05,-0.196272719525106
s242,Normal,3.95085520019011E-05,0.0854256452454643,0.545284603457445,-0.0361786896722621,0.51217578973777,-0.291757985967175,0.436668455780774,0.27160757843661,1.69702023794915,2.61510833473231,0.461121937115863,1.73407115894251,1.30506519826765,0.550099135128739,0.00360211296952537,-0.2830307941548,-0.306303337412435,0.118128746610611,1.24823932407715,0.214032792641505,-0.393774757978389,6.25133802695532E-10,-0.00019720702965462,7.20356254035387E-10,4.31891494797182E-13,0.240336841796732,0.0136826214208921,6.82375107862629E-17,-0.0123957493529491,0.391981316582069,0.437577741752008,1.81706331507535E-12,5.54439516469778E-07,-0.322062575741827,-0.629797676778854,-0.00434638926535167,3.43648651852801E-30,0.786983503036351,0.425991544590108,-0.230575857917444,0.700364922536996,2.14696195606796E-06,-0.00117215074833622
s243,Normal,0.285350691202964,0.0100348233880289,0.328755968302133,-0.257960827299066,1.04398400308645,-0.701018763920636,1.48515148113363,0.870722946998865,3.47453690963179,3.03529248956482,2.21763425165174,2.57874081502001,2.27826862351703,1.37824660432392,1.03990150411643,-0.0267391453552937,-0.152222459688162,0.980774260210997,2.9650740137097,0.953665375123707,-0.37728154351125,3.24290912695432E-09,-0.0300366632476077,2.36713725592464E-09,0.880383794719059,1.14944427832384,0.478202362027443,1.48878971038667E-11,-0.00602107473196409,0.0391797019072387,1.15384691330691,1.09028702175204E-10,0.565032829178063,-0.200926816943657,-0.0870022859143181,-0.00232397851925897,0.916954874870013,2.01435322611389,1.68631815608551,-0.0781084100457567,1.79612972225128,1.16552023591112,-0.259084476953457
s244,Normal,0.146363995403808,0.00554175453731408,0.253793818448803,-0.277261015423388,0.802754167951537,-0.267155872464751,1.39927152959514,1.04222305250958,3.54825698642245,3.04883954206077,2.24449255747784,2.59203520560156,2.15938626008682,1.19388332278276,0.709561586033269,-2.69300261036776E-13,-0.567045454942332,0.827672629569286,2.4364329058184,1.00422473771296,-0.375777422942904,0.232953171312346,-0.0775654057252657,6.77286784543875E-09,0.61857334368766,0.648082280404959,0.478145092594433,8.70894932853324E-14,-0.0238260932183455,0.624241363710822,1.73890024872939,1.74849376601599E-12,0.306098628586164,-0.206421970381098,-0.57260730120436,-0.00203431719574004,1.25845624796078,2.06580674827019,1.54108286776418,-0.185677587943869,1.88738066264909,1.92445561153319,-0.00419697556810008
s245,Normal,5.79906806221355E-06,0.0191447623085482,0.118608537751268,-0.362504550552802,1.14003187211542,-0.118032354929201,1.33488731488043,2.183026152306,3.4137806067603,3.46723974656184,1.81223004474226,2.25958422395295,2.01217258969253,0.68557038368501,0.610606642690991,-0.4995687439796,-0.158496356165309,0.673910904221594,2.58163915132542,0.675398857972901,-0.435044547249074,0.132365292017388,-0.123582109338969,0.0738842669834395,0.582014514575757,0.894704237212283,0.503760740450148,4.22366203231911E-14,-0.00113463898110172,0.0846207242244273,1.44795784653769,1.08764580095187E-15,8.74373300172248E-05,-0.162785261079333,-0.023242516105963,-0.00259033525612985,0.940546408747021,1.58129846590556,1.1408359914909,-0.0144561523338225,1.74298549756697,6.48133678781725E-05,-0.0634579846207052
s246,Normal,0.392250765580543,0.00137712607514872,0.67794946985832,0.526461146508583,1.09446341878147,-0.631485619242583,1.39334722546073,1.05011409037124,3.10838745197829,3.66218302906004,2.00699719314163,2.33220887992579,1.91425576921252,1.1722279731493,0.754542184527007,-0.189442671744619,-0.350320380946377,1.06167668499103,2.5513774974106,1.3006231480488,-0.394588513612753,0.32981627005177,-0.133641791431362,7.29229055556402E-08,0.361207767989126,0.662043086703959,0.177737156616889,8.96865337060058E-13,-0.0144057184302449,0.648115221045871,0.804453829701658,0.169667188331069,0.555256799107974,-0.157434414916765,-0.156539952235442,-0.00194094712040274,1.38303354696441,1.96135245497594,1.515660701178,-0.221861866969019,1.8199310631506,0.137703177847007,-0.229262480611689
s247,Activated,2.06986317994101E-07,0.132768660865829,0.779046173966911,-0.417069912407482,1.20713988101585,-0.12824513271784,1.98672017335305,2.70926670538698,4.13112897155826,1.45870229253268,2.5289032138748,2.55147928776682,2.96609673068888,0.400593588545329,1.65508334772579,-2.18772446815405E-05,-0.0453205730794991,1.37575730227346,3.48318660287629,0.685447352645108,-0.254043349418602,1.79752966984106,-0.232636382837026,2.25598278734151E-10,1.53469647395086,1.41902099077038,0.417430489860338,0.865129620660617,-0.227415035613587,0.00310812141186939,0.0414113643099294,0.144588245465678,2.27339796052,-0.827517401661515,-0.349474200957373,-0.463916148118994,1.70223452236026,3.05392529330852,2.10708073328255,-7.12102802129587E-06,2.3611943899551,0.39969938162239,-0.00369172082438111
s248,Activated,0.141413078818332,0.123903373478554,1.00656857669294,-0.113858539616241,1.56103268661386,-0.646007265029663,1.91474078204895,1.80286316352499,4.99017088846415,1.20011456333995,2.48964818220491,2.66687839714481,2.68734667071484,1.37814385418391,1.00951705944963,-9.46011658109675E-07,-0.185282332065024,0.945557803760164,3.15505515548992,1.41267506510932,-0.379213418633297,1.79436034881302,-0.153175374099232,4.21863686144318E-09,1.46960797953384,1.76348130018098,0.740720088947219,4.1488221305854E-16,-0.0989946486340007,0.00116970923023085,1.71779545354613,4.39543373058338E-15,1.40191637402346,-0.24870555936614,-0.61397377142868,-0.17447915474925,2.36702385348041,3.02561886406425,2.24177141896133,-0.0162786667773304,3.21914621428718,0.842687579116545,-0.000229642017502012
